"paint_id","brand","line","name","url_column","current_url","current_http_status","current_check_method","current_error","suggested_url","suggested_http_status","suggested_check_method","update_status","update_error"
"5de52b06-238a-41ac-aee3-b094f7fd5b5f","AK Interactive","3GEN Acrylics","(Chipping) XF-10","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11113_chipping_xf_10.png","200","HEAD","","","","","not-applied",""
"2ae6c593-9c80-4128-98d0-1eb068dce322","AK Interactive","3GEN Acrylics","Afro Shadow","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11276_afro_shadow.png","200","HEAD","","","","","not-applied",""
"8ce1d8f5-6f5a-4052-99dd-cfe7afd325d3","AK Interactive","3GEN Acrylics","Alga Green","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11152_alga_green.png","200","HEAD","","","","","not-applied",""
"dd7ccea4-a7fd-4ffb-87f1-c293f5f48d90","AK Interactive","3GEN Acrylics","Aluminium XF16","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11207_aluminium_xf16.png","200","HEAD","","","","","not-applied",""
"9893fc5b-1327-4fd5-9d91-34ed1985c20c","AK Interactive","3GEN Acrylics","Amaranth Red","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11086_amaranth_red.png","200","HEAD","","","","","not-applied",""
"5d15bf3a-1ead-406a-902e-1c8c4917046c","AK Interactive","3GEN Acrylics","Amethyst Blue","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11183_amethyst_blue.png","200","HEAD","","","","","not-applied",""
"1b26fa84-aff8-4856-a0a8-02f46e9745af","AK Interactive","3GEN Acrylics","Anodized Violet","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11202_anodized_violet.png","200","HEAD","","","","","not-applied",""
"e19ddfe2-603f-45c5-89a5-f4813eb968cb","AK Interactive","3GEN Acrylics","Anthracite Grey","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11167_anthracite_grey.png","200","HEAD","","","","","not-applied",""
"d1a49f74-2150-49e0-bf3e-3b87675c3697","AK Interactive","3GEN Acrylics","Aquatic Turquoise","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11170_aquatic_turquoise.png","200","HEAD","","","","","not-applied",""
"bede454d-179f-4b58-8e24-3e488cfc4ab5","AK Interactive","3GEN Acrylics","Archaic Turquoise","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11172_archaic_turquoise.png","200","HEAD","","","","","not-applied",""
"d37717b5-1046-41e2-8e06-945639b35d1b","AK Interactive","3GEN Acrylics","Ash Grey","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11024_ash_grey.png","200","HEAD","","","","","not-applied",""
"b2111552-839f-46a9-be49-c17141718f4e","AK Interactive","3GEN Acrylics","Astral Beryllium","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11200_astral_beryllium.png","200","HEAD","","","","","not-applied",""
"2bcc62c0-d97c-4a3d-b5c1-06fb90acb623","AK Interactive","3GEN Acrylics","Basalt Grey","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11021_basalt_grey.png","200","HEAD","","","","","not-applied",""
"6ec6ce35-a7c4-457d-9a9c-78868b7c8d4c","AK Interactive","3GEN Acrylics","Beast Brown","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11278_beast_brown.png","200","HEAD","","","","","not-applied",""
"304d6fda-40a6-404b-9182-e7a86e4e0a82","AK Interactive","3GEN Acrylics","Beige","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11030_beige.png","200","HEAD","","","","","not-applied",""
"a91c176b-2e54-4da0-b1a6-1eb4833c13f8","AK Interactive","3GEN Acrylics","Beige Red","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11064_beige_red.png","200","HEAD","","","","","not-applied",""
"4b317a95-81cd-4588-8fa3-1f409c627fbe","AK Interactive","3GEN Acrylics","Black","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11029_black.png","200","HEAD","","","","","not-applied",""
"bca09ee6-6d0f-4fb3-95e1-1626f7ccea8a","AK Interactive","3GEN Acrylics","Black Green","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11160_black_green.png","200","HEAD","","","","","not-applied",""
"3ca53686-3556-4bc8-aa87-6b6b7d0f9017","AK Interactive","3GEN Acrylics","Black Purple","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11270_black_purple.png","200","HEAD","","","","","not-applied",""
"72dc14b1-9b05-489c-b4c7-63ad7bf18a63","AK Interactive","3GEN Acrylics","Black Red","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11098_black_red.png","200","HEAD","","","","","not-applied",""
"73cbc2cf-b459-4840-9e03-020f19076e40","AK Interactive","3GEN Acrylics","Blood Effect","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11260_blood_effect.png","200","HEAD","","","","","not-applied",""
"4aad99a8-ac7e-42c5-a2e5-ccea15a65f4e","AK Interactive","3GEN Acrylics","Blood Red","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11089_blood_red.png","200","HEAD","","","","","not-applied",""
"ceebf3b1-87f7-4de6-82ab-b961e50a8ed2","AK Interactive","3GEN Acrylics","Blue Violet","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11070_blue_violet.png","200","HEAD","","","","","not-applied",""
"c5d36ec4-2b16-4392-a996-f3906794b833","AK Interactive","3GEN Acrylics","Blue-Green","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11169_blue_green.png","200","HEAD","","","","","not-applied",""
"af99b4f0-40be-4c35-b976-d3e4682f7045","AK Interactive","3GEN Acrylics","Blue-Grey","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11011_blue_grey.png","200","HEAD","","","","","not-applied",""
"f6d49da3-69fb-4a07-b2c8-b74ff5aab5d3","AK Interactive","3GEN Acrylics","Bordeaux Red","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11094_bordeaux_red.png","200","HEAD","","","","","not-applied",""
"4abdb203-4858-443c-9a46-2c22b1295162","AK Interactive","3GEN Acrylics","Brass","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11194_brass.png","200","HEAD","","","","","not-applied",""
"ceb8b296-ce8c-4885-af52-5c46ef703d77","AK Interactive","3GEN Acrylics","Brick Red","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11093_brick_red.png","200","HEAD","","","","","not-applied",""
"978d0204-4a2c-46f0-984e-7e1872dd24ca","AK Interactive","3GEN Acrylics","British Khaki","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11127_british_khaki.png","200","HEAD","","","","","not-applied",""
"2db12371-db4d-49b9-a9bd-aefed91180fc","AK Interactive","3GEN Acrylics","Bronze","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11196_bronze.png","200","HEAD","","","","","not-applied",""
"fc649309-7223-4766-916a-7ee9efee63a0","AK Interactive","3GEN Acrylics","Brown Rose","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11063_brown_rose.png","200","HEAD","","","","","not-applied",""
"273ff4fa-f324-40b1-a1cb-acc2ca5782ea","AK Interactive","3GEN Acrylics","Brownish Green","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11151_brownish_green.png","200","HEAD","","","","","not-applied",""
"5ec8c69b-36b8-4c6f-ad1d-b626fde0fd19","AK Interactive","3GEN Acrylics","Buff","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11031_buff.png","200","HEAD","","","","","not-applied",""
"6edc6d4b-f162-4839-9234-e79b7389b442","AK Interactive","3GEN Acrylics","Burn Orange X-6","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11079_burn_orange_x_6.png","200","HEAD","","","","","not-applied",""
"62466595-b7fe-4147-9795-50d8241bf756","AK Interactive","3GEN Acrylics","Burnt Red XF-9","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11097_burnt_red_xf_9.png","200","HEAD","","","","","not-applied",""
"ad1adaa9-32ed-4aee-981e-2e29894aa3de","AK Interactive","3GEN Acrylics","Burnt Tin XF28","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11198_burnt_tin_xf28.png","200","HEAD","","","","","not-applied",""
"1fd5eaa6-b6cc-4c67-9f7c-96c5773c736e","AK Interactive","3GEN Acrylics","Burnt Umber XF-51","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11111_burnt_umber_xf_51.png","200","HEAD","","","","","not-applied",""
"ccf7b12a-3a2f-40e4-8cbb-e34232fb3ff8","AK Interactive","3GEN Acrylics","Cadmium Red","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11085_cadmium_red.png","200","HEAD","","","","","not-applied",""
"41de4fc4-dd9c-4619-ac40-ab760ac5c944","AK Interactive","3GEN Acrylics","Camouflage Green","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11156_camouflage_green.png","200","HEAD","","","","","not-applied",""
"ae1e73fa-4c67-4a0a-ab67-05583e72b290","AK Interactive","3GEN Acrylics","Carmine X-7","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11091_carmine_x_7.png","200","HEAD","","","","","not-applied",""
"81f56de7-a662-477c-921b-6908099ca231","AK Interactive","3GEN Acrylics","Chipping Effect","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11262_chipping_effect.png","200","HEAD","","","","","not-applied",""
"0345e735-4219-4023-b782-9bb7ba691223","AK Interactive","3GEN Acrylics","Clear Blue","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11214_clear_blue.png","200","HEAD","","","","","not-applied",""
"979098b9-ef56-43ac-98fc-c51269736d31","AK Interactive","3GEN Acrylics","Clear Green","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11216_clear_green.png","200","HEAD","","","","","not-applied",""
"a44a929a-f0fc-40a8-9a40-fbfdb346f385","AK Interactive","3GEN Acrylics","Clear Orange","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11218_clear_orange.png","200","HEAD","","","","","not-applied",""
"51ea9975-b276-4b5d-8e5a-ffcb60aabfbc","AK Interactive","3GEN Acrylics","Clear Red","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11213_clear_red.png","200","HEAD","","","","","not-applied",""
"314b020a-7fea-4a59-81e7-478fdc369e5c","AK Interactive","3GEN Acrylics","Clear Smoke","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11215_clear_smoke.png","200","HEAD","","","","","not-applied",""
"bd0c7cae-a371-45bd-8b9f-77eb75569e43","AK Interactive","3GEN Acrylics","Clear Yellow","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11217_clear_yellow.png","200","HEAD","","","","","not-applied",""
"8b358257-38a6-46d8-a297-93ff51794131","AK Interactive","3GEN Acrylics","Cobalt Blue","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11201_cobalt_blue.png","200","HEAD","","","","","not-applied",""
"ff2367c6-bbc6-4a4d-8d99-d29dd73a8524","AK Interactive","3GEN Acrylics","Cold Green","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11273_cold_green.png","200","HEAD","","","","","not-applied",""
"58c6465a-b0c6-4cf9-bb70-2858494c0e03","AK Interactive","3GEN Acrylics","Command Green","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11155_command_green.png","200","HEAD","","","","","not-applied",""
"0936a4d0-490a-4ef7-baf7-2d63934fc4c9","AK Interactive","3GEN Acrylics","Copper XF6","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11197_copper_xf6.png","200","HEAD","","","","","not-applied",""
"9ed17cae-7dd6-41e7-890c-da5af04b62c2","AK Interactive","3GEN Acrylics","Cork XF-52","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11119_cork_xf_52.png","200","HEAD","","","","","not-applied",""
"86df87f3-1054-41d0-bce1-4821440860a8","AK Interactive","3GEN Acrylics","Dark Aluminium","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11208_dark_aluminium.png","200","HEAD","","","","","not-applied",""
"1f56a5b2-8545-4d72-aeaa-91850ea90fa4","AK Interactive","3GEN Acrylics","Dark Blue","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11181_dark_blue.png","200","HEAD","","","","","not-applied",""
"6aa4e2a4-b05e-45c0-90d7-74cc418b1b91","AK Interactive","3GEN Acrylics","Dark Blue-Grey","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11164_dark_blue_grey.png","200","HEAD","","","","","not-applied",""
"ff31bccc-5109-40fc-9b37-3447bac8c33c","AK Interactive","3GEN Acrylics","Dark Brown XF-64","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11109_dark_brown_xf_64.png","200","HEAD","","","","","not-applied",""
"09d36c94-a607-4219-9a14-b8745b162f53","AK Interactive","3GEN Acrylics","Dark Flesh","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11056_dark_flesh.png","200","HEAD","","","","","not-applied",""
"7fd57eb7-d0a0-48b0-b8c3-6c77988af0d3","AK Interactive","3GEN Acrylics","Dark Green","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11146_dark_green.png","200","HEAD","","","","","not-applied",""
"51226e45-4e3c-4ca6-9976-e4c4a3d7a196","AK Interactive","3GEN Acrylics","Dark Green-Grey","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11133_dark_green_grey.png","200","HEAD","","","","","not-applied",""
"cb683c51-9c61-4ebe-87fe-d372cd9ba0c0","AK Interactive","3GEN Acrylics","Dark Grey","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11022_dark_grey.png","200","HEAD","","","","","not-applied",""
"93fec8ba-8ecc-4031-a779-f3143195020d","AK Interactive","3GEN Acrylics","Dark Rust XF-68","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11107_dark_rust_xf_68.png","200","HEAD","","","","","not-applied",""
"b32593f2-6606-46de-ae0f-ae0895d569b4","AK Interactive","3GEN Acrylics","Dark Sand","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11033_dark_sand.png","200","HEAD","","","","","not-applied",""
"8010ab5f-e726-4896-9c0b-d0746cafce0b","AK Interactive","3GEN Acrylics","Dark Sea Blue XF17","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11190_dark_sea_blue_xf17.png","200","HEAD","","","","","not-applied",""
"bb68976e-2095-40f4-90fc-259d4f86a762","AK Interactive","3GEN Acrylics","Dark Sea Grey","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11015_dark_sea_grey.png","200","HEAD","","","","","not-applied",""
"d482ec8d-7414-45f9-8fe2-7854cd63e257","AK Interactive","3GEN Acrylics","Dead Red","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11083_dead_red.png","200","HEAD","","","","","not-applied",""
"28943c56-ca34-40cd-8000-f2890a6df367","AK Interactive","3GEN Acrylics","Deck Tan XF-55","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11114_deck_tan_xf_55.png","200","HEAD","","","","","not-applied",""
"da1a5547-90ff-4571-ad36-548369113b49","AK Interactive","3GEN Acrylics","Deep Blue","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11182_deep_blue.png","200","HEAD","","","","","not-applied",""
"d2dbfb70-1310-4887-8ba2-af7688d7ef58","AK Interactive","3GEN Acrylics","Deep Brown","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11102_deep_brown.png","200","HEAD","","","","","not-applied",""
"88beb32f-899c-4bfc-a5f7-c35d607df4c4","AK Interactive","3GEN Acrylics","Deep Green","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11142_deep_green.png","200","HEAD","","","","","not-applied",""
"c67fc673-5d6c-45bb-9023-c0fd604e17b5","AK Interactive","3GEN Acrylics","Deep Orange","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11080_deep_orange.png","200","HEAD","","","","","not-applied",""
"7e790b68-0e14-435f-9766-a2349fd59d6e","AK Interactive","3GEN Acrylics","Deep Purple","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11074_deep_purple.png","200","HEAD","","","","","not-applied",""
"ded24b66-a274-4ed2-813d-debc45e8242d","AK Interactive","3GEN Acrylics","Deep Red X-F7","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11088_deep_red_x_f7.png","200","HEAD","","","","","not-applied",""
"15e647ae-7215-4b95-89f1-51262631bd54","AK Interactive","3GEN Acrylics","Deep Sky Blue","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11176_deep_sky_blue.png","200","HEAD","","","","","not-applied",""
"3a47ac8d-541b-4c57-94eb-b1ae2bfe8a15","AK Interactive","3GEN Acrylics","Deep Violet","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11072_deep_violet.png","200","HEAD","","","","","not-applied",""
"abfd3f5a-a9fa-496a-b539-01667207baa1","AK Interactive","3GEN Acrylics","Deep Yellow","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11045_deep_yellow.png","200","HEAD","","","","","not-applied",""
"4437ea82-750d-4e26-ae8c-0ce9b1ec3372","AK Interactive","3GEN Acrylics","Dirty Red","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11095_dirty_red.png","200","HEAD","","","","","not-applied",""
"4058ec48-5b0b-4c01-934a-1359465d399d","AK Interactive","3GEN Acrylics","Dirty Yellow","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11043_dirty_yellow.png","200","HEAD","","","","","not-applied",""
"a5b29149-cc74-4a5b-b0b8-ccb2bd94c348","AK Interactive","3GEN Acrylics","Dragon Blood","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11272_dragon_blood.png","200","HEAD","","","","","not-applied",""
"4226f93d-2e24-4f47-904c-9587e5393de0","AK Interactive","3GEN Acrylics","Ducat Blue","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11177_ducat_blue.png","200","HEAD","","","","","not-applied",""
"ec499da4-1a84-44ee-af01-28faae115102","AK Interactive","3GEN Acrylics","Emerald","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11144_emerald.png","200","HEAD","","","","","not-applied",""
"7f6c8c3a-3b2a-46c1-a79e-4a22f092c2d5","AK Interactive","3GEN Acrylics","Emerald Metallic Green","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11204_emerald_metallic_green.png","200","HEAD","","","","","not-applied",""
"0dc11a35-fd0f-44d2-ae3b-ad781b1df135","AK Interactive","3GEN Acrylics","English Grey","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11020_english_grey.png","200","HEAD","","","","","not-applied",""
"28c4db4d-fa24-443e-b13c-d2a34c677b5f","AK Interactive","3GEN Acrylics","Extra Dark Green","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11153_extra_dark_green.png","200","HEAD","","","","","not-applied",""
"b3ad85dc-c812-46a1-9b75-29291300deeb","AK Interactive","3GEN Acrylics","Faded Green","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11135_faded_green.png","200","HEAD","","","","","not-applied",""
"76905239-7d28-4d5a-a5e7-c1778ab3b6dd","AK Interactive","3GEN Acrylics","Flesh","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11051_flesh.png","200","HEAD","","","","","not-applied",""
"564c5af1-f900-439d-8860-0fb8705ebd94","AK Interactive","3GEN Acrylics","Flesh","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11058_flesh.png","200","HEAD","","","","","not-applied",""
"c04b99fb-a276-4297-93b2-b6b8d5f1cb0a","AK Interactive","3GEN Acrylics","Flesh Tone","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11054_flesh_tone.png","200","HEAD","","","","","not-applied",""
"80b664a7-446b-453c-935e-b9fba117d843","AK Interactive","3GEN Acrylics","Fluorescent Blue","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11178_fluorescent_blue.png","200","HEAD","","","","","not-applied",""
"ea0833dc-01ef-42db-a5be-b27e64f44722","AK Interactive","3GEN Acrylics","Fluorescent Green","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11129_fluorescent_green.png","200","HEAD","","","","","not-applied",""
"2a218162-af53-43b8-8d94-295628f8c0f6","AK Interactive","3GEN Acrylics","Fluorescent Orange","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11081_fluorescent_orange.png","200","HEAD","","","","","not-applied",""
"e28eed54-7ef7-46b4-94c2-08fb038f773a","AK Interactive","3GEN Acrylics","Foundry Red","swatch_image_url","https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/ak_interactive/3gen_acrylics/ak11203_foundry_red.png","200","HEAD","","","","","not-applied",""
