id,brand,line,name,sku,swatch_image_url,hex_approx,finish,paint_type,is_active,created_at
780b5c04-3cd4-4d53-a1ac-6a502693a6cc,Vallejo,Mecha Color,Magenta,69.010,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-010_magenta.png,#AA4287,,acrylic,true,2026-06-15T13:49:59+00:00
9432c937-a642-4a2c-9076-b71af0d9c7a9,Vallejo,Mecha Color,Dark Red,69.011,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-011_dark-red.png,#8C2B3F,,acrylic,true,2026-06-15T13:49:59+00:00
3bee144e-b222-4f8e-9648-85b2e1a2a529,Vallejo,Mecha Color,Purple,69.012,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-012_purple.png,#959ED1,,acrylic,true,2026-06-15T13:49:59+00:00
5b166162-ebf1-4078-ab40-b15018d5949b,Vallejo,Mecha Color,Dark Grey Green,69.041,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-041_dark-grey-green.png,#414D4F,,acrylic,true,2026-06-15T13:49:59+00:00
d69b6836-c210-4f37-82d3-d403040468db,Vallejo,Mecha Color,Pure Black,69.042,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-042_pure-black.png,#2C2E35,,acrylic,true,2026-06-15T13:49:59+00:00
3d95e7e1-6665-4aa6-81e1-04bb7f6d9b8e,Vallejo,Mecha Color,Titan Blue,69.013,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-013_titan-blue.png,#254564,,acrylic,true,2026-06-15T13:49:59+00:00
d7e6dfb1-a53c-4b0a-8a3f-30749d140601,Vallejo,Mecha Color,Grey Green,69.014,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-014_grey-green.png,#598286,,acrylic,true,2026-06-15T13:49:59+00:00
9314198a-0ff9-40bb-9abe-f7084b414192,Vallejo,Mecha Color,Blue Grey,69.015,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-015_blue-grey.png,#6293A6,,acrylic,true,2026-06-15T13:49:59+00:00
94721569-5cbd-4f45-85cd-9dd5265883d2,Vallejo,Mecha Color,Light Blue,69.016,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-016_light-blue.png,#5792BF,,acrylic,true,2026-06-15T13:49:59+00:00
f93c34b4-0629-4d4a-8e71-ee28ed5feb4c,Vallejo,Mecha Color,Sky Blue,69.017,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-017_sky-blue.png,#60CEEC,,acrylic,true,2026-06-15T13:49:59+00:00
43769e08-0fa3-4352-9d3d-6e6444f14876,Vallejo,Mecha Color,Deep Blue,69.018,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-018_deep-blue.png,#29A2CC,,acrylic,true,2026-06-15T13:49:59+00:00
2b41d12e-fc91-4929-9ae5-ded33c0921e5,Vallejo,Mecha Color,Blue,69.019,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-019_blue.png,#1C558F,,acrylic,true,2026-06-15T13:49:59+00:00
e84ef568-b8c3-4e05-9f01-2c395c1d50a5,Vallejo,Mecha Color,Electric Blue,69.020,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-020_electric-blue.png,#1E5891,,acrylic,true,2026-06-15T13:49:59+00:00
003a902b-2d29-4e14-80ea-ca4e73764eaf,Vallejo,Mecha Color,Dark Blue,69.021,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-021_dark-blue.png,#2F5B76,,acrylic,true,2026-06-15T13:49:59+00:00
bd8d8ab5-f8da-48a6-b1ac-58be47fedc5a,Vallejo,Mecha Color,Titan Dark Blue,69.022,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-022_titan-dark-blue.png,#324248,,acrylic,true,2026-06-15T13:49:59+00:00
92dadf45-7230-459f-8d82-791055f2b5db,Vallejo,Mecha Color,Turquoise,69.023,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-023_turquoise.png,#22B1A9,,acrylic,true,2026-06-15T13:49:59+00:00
bd68dbda-a29b-4aee-ae0c-cceee93c62d1,Vallejo,Mecha Color,Stone Grey,69.024,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-024_stone-grey.png,#8DAEAB,,acrylic,true,2026-06-15T13:49:59+00:00
5b8a8b38-c463-42ab-ba38-7da801ffb8db,Vallejo,Mecha Color,Light Green,69.025,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-025_light-green.png,#BACDBC,,acrylic,true,2026-06-15T13:49:59+00:00
b49605e0-a1f1-4796-a4ed-edf300ed94e1,Vallejo,Mecha Color,Green,69.026,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-026_green.png,#849C84,,acrylic,true,2026-06-15T13:49:59+00:00
f6fcc0f0-f0d3-4185-aaff-f28dc166c125,Vallejo,Mecha Color,Green Blue,69.027,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-027_green-blue.png,#77A17D,,acrylic,true,2026-06-15T13:49:59+00:00
e8f90776-5373-49bf-8b91-6537c84cbf46,Vallejo,Mecha Color,Olive Green,69.028,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-028_olive-green.png,#546949,,acrylic,true,2026-06-15T13:49:59+00:00
114d3ec4-b216-48ec-b8a7-c3d98070f8ca,Vallejo,Mecha Color,Deep Green,69.029,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-029_deep-green.png,#6D856F,,acrylic,true,2026-06-15T13:49:59+00:00
88748639-8ee0-4b24-a1bd-50ce5e41bfb9,Vallejo,Mecha Color,Dark Green,69.030,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-030_dark-green.png,#465247,,acrylic,true,2026-06-15T13:49:59+00:00
27543dfb-4035-48e8-99a1-280dc7584eac,Vallejo,Mecha Color,Grey Sand,69.031,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-031_grey-sand.png,#94927D,,acrylic,true,2026-06-15T13:49:59+00:00
e0e01c97-55cd-44a2-ba85-9ac371a83341,Vallejo,Mecha Color,Yellow Ochre,69.032,https://ckzrvjisesooqcmmtvwl.supabase.co/storage/v1/object/public/paint-swatches/vallejo/mecha-color/69-032_yellow-ochre.png,#E58F3C,,acrylic,true,2026-06-15T13:49:59+00:00
